Lines,Lon,VehicleNumber,Time,Lat
173,21.2176645,1855,2024-02-13 19:28:51,52.2146343
156,21.0550286,1856,2024-02-13 19:28:50,52.2749061
117,21.1025441,1857,2024-02-13 19:28:48,52.2221875
722,21.3120158,1858,2024-02-13 19:28:54,52.1539205
173,21.1112316,1859,2024-02-13 19:28:50,52.2404995
173,21.2359551,1862,2024-02-13 19:28:52,52.2161863
183,21.0872996,1863,2024-02-13 19:28:53,52.2450023
183,21.140638,1869,2024-02-13 19:28:55,52.245523
222,20.995263,1901,2024-02-13 14:30:37,52.186133
222,21.0049907,1904,2024-02-13 19:28:55,52.2447442
222,21.023816,1906,2024-02-13 19:28:51,52.217509
251,21.1254166,1907,2024-02-13 19:28:55,52.1010667
222,20.995443,1908,2024-02-13 15:42:14,52.185978
106,20.9735029,1909,2024-02-13 19:28:55,52.2318046
331,20.995499,1910,2024-02-13 18:33:58,52.186048
222,21.016893,1911,2024-02-13 19:28:55,52.22155
222,20.9973147,1912,2024-02-13 10:23:53,52.1860062
222,21.007195,1914,2024-02-13 19:28:51,52.189075
739,21.018295,1915,2024-02-13 19:28:54,52.124783
119,20.999659,1916,2024-02-13 19:28:54,52.20607
251,21.023977,1917,2024-02-13 19:28:52,52.179646
222,20.9953587,1918,2024-02-13 19:28:54,52.1916575
119,21.180666,1919,2024-02-13 19:28:55,52.206955
222,21.021053,1920,2024-02-13 19:28:54,52.231884
331,20.9952931,1990,2024-02-13 19:28:55,52.1864735
331,20.995375,1991,2024-02-13 19:28:55,52.186275
739,20.995488,1992,2024-02-13 12:01:21,52.18618
331,20.995235,1993,2024-02-13 19:28:45,52.186424
331,20.994982,1994,2024-02-13 19:28:55,52.18626
331,20.9952722,1996,2024-02-13 19:28:55,52.1862109
166,20.9952956,1997,2024-02-13 13:42:47,52.1864084
193,20.996744,2000,2024-02-13 19:28:55,52.185581
189,21.0523,2001,2024-02-13 19:28:48,52.179653
742,21.146395,2002,2024-02-13 19:28:48,52.06786
522,21.073153,2004,2024-02-13 19:28:55,52.159729
189,21.064196,2005,2024-02-13 19:28:53,52.186283
319,20.9967542,2006,2024-02-08 11:45:23,52.1857972
402,20.9979989,2007,2024-02-13 08:07:26,52.1858672
189,20.901003,2008,2024-02-13 19:28:54,52.239101
189,20.9007654,2009,2024-02-13 19:28:55,52.2389871
709,21.017921,2010,2024-02-13 19:28:52,52.125134
189,20.915247,2012,2024-02-13 19:28:48,52.203453
501,21.010763,2013,2024-02-13 19:28:55,52.22987
127,21.021495,2014,2024-02-13 19:28:45,52.229523
136,20.9970549,2016,2024-02-13 15:02:48,52.1859914
709,21.018742,2017,2024-02-13 19:28:52,52.093433
L50,21.078305,20174,2024-02-13 19:21:57,52.2677485
138,20.9966494,2018,2024-02-13 16:46:25,52.1863277
319,20.997398,2019,2024-02-13 19:28:54,52.187428
138,21.0523909,2020,2024-02-13 19:28:55,52.2371432
141,21.070797,2021,2024-02-13 19:28:52,52.231003
525,21.164238,2022,2024-02-13 19:28:55,52.217899
504,21.048294,2023,2024-02-13 19:28:55,52.138744
525,20.9962054,2024,2024-02-13 13:08:49,52.1864009
189,20.9955274,2025,2024-02-13 19:28:54,52.1795142
709,21.023129,2026,2024-02-13 19:28:54,52.181534
501,21.020693,2027,2024-02-13 19:28:52,52.211411
331,20.996862,2028,2024-02-13 13:08:51,52.186432
709,21.023272,2029,2024-02-13 19:28:54,52.081142
189,21.056931,2030,2024-02-13 19:28:51,52.182519
189,20.958918,2031,2024-02-13 19:28:53,52.189724
402,21.156203,2032,2024-02-13 19:28:52,52.240251
319,21.055473,2033,2024-02-13 19:28:54,52.153255
165,20.992271,2034,2024-02-13 19:28:47,52.158978
522,20.9966336,2036,2024-02-13 19:28:55,52.1876627
522,20.9978682,2037,2024-02-13 19:08:22,52.1877134
522,20.9957127,2038,2024-02-13 19:28:55,52.1877249
401,20.971098,2039,2024-02-13 19:28:55,52.185925
401,20.99737,2040,2024-02-13 19:20:04,52.187481
709,20.9972139,2041,2024-02-13 19:28:54,52.1877081
401,20.997354,2042,2024-02-13 19:17:13,52.187543
217,21.024162,2044,2024-02-13 19:28:55,52.179684
174,20.996975,2045,2024-02-13 18:53:20,52.187695
522,20.997217,2046,2024-02-13 19:28:54,52.1878816
177,20.920958,2200,2024-02-13 19:28:50,52.19651
716,20.929047,2201,2024-02-13 19:28:53,52.223209
124,20.942759,2202,2024-02-13 19:28:55,52.158733
523,20.922548,2203,2024-02-13 16:52:29,52.19639
717,20.918553,2204,2024-02-11 13:33:04,52.196629
187,20.901455,2205,2024-02-13 19:28:55,52.19949
719,20.8194492,2206,2024-02-13 19:28:54,52.2520986
191,20.900902,2207,2024-02-13 19:28:53,52.199516
105,20.8962835,2208,2024-02-13 19:28:55,52.2393386
105,20.89707,2209,2024-02-13 19:28:52,52.239727
401,20.900946,2210,2024-02-13 19:28:40,52.194447
136,20.98461,2211,2024-02-13 19:28:54,52.201595
184,20.920183,2212,2024-02-13 19:28:54,52.197323
401,20.8886725,2214,2024-02-13 19:28:52,52.1945387
148,20.919654,2216,2024-02-13 18:12:03,52.196911
188,20.973658,2217,2024-02-13 19:28:54,52.170601
517,20.916182,2218,2024-02-13 19:28:51,52.199257
523,20.898294,2219,2024-02-13 19:28:55,52.258465
187,21.054611,2220,2024-02-13 19:28:56,52.194427
184,20.964048,2221,2024-02-13 19:28:55,52.208054
184,20.920336,2222,2024-02-13 16:22:33,52.196613
136,20.985836,2223,2024-02-13 19:28:51,52.203648
136,21.045212,2224,2024-02-13 19:28:54,52.1494981
184,20.922951,2225,2024-02-13 19:28:36,52.196033
105,20.960875,2226,2024-02-13 19:28:52,52.228096
177,20.9195697,2227,2024-02-13 19:24:05,52.1974036
517,20.8622307,2228,2024-02-13 19:28:54,52.1902887
136,21.036357,2229,2024-02-13 19:28:55,52.1505194
177,20.896446,2230,2024-02-13 19:28:50,52.216331
191,20.9087587,2231,2024-02-13 19:28:54,52.1930431
191,20.9755527,2232,2024-02-13 19:28:53,52.2116047
401,20.922428,2233,2024-02-13 19:28:51,52.197102
105,20.920944,2234,2024-02-13 19:28:50,52.196518
401,20.920763,2235,2024-02-13 19:28:47,52.196539
401,20.913881,2236,2024-02-13 19:28:51,52.199516
171,20.921448,2237,2024-02-12 12:34:07,52.197262
401,20.922873,2238,2024-02-13 11:10:26,52.195981
184,20.957014,2239,2024-02-13 19:28:51,52.227222
177,20.895958,2240,2024-02-13 19:28:51,52.217243
191,20.948143,2241,2024-02-13 19:28:52,52.208992
401,20.9954432,2242,2024-02-13 19:28:55,52.1798507
716,20.923683,2243,2024-02-13 19:28:53,52.197048
716,20.920715,2244,2024-02-13 19:26:19,52.196534
186,20.9523747,2246,2024-02-13 19:28:54,52.2619729
523,20.9128594,2247,2024-02-13 19:28:54,52.2395579
717,20.923014,2248,2024-02-13 16:50:33,52.195968
523,20.979633,2249,2024-02-13 19:28:55,52.216732
401,20.908514,2250,2024-02-13 19:28:55,52.192688
177,20.8669592,2251,2024-02-13 19:28:53,52.1964195
733,20.920045,2253,2024-02-13 14:58:59,52.196744
716,20.878969,2254,2024-02-13 19:28:50,52.198826
172,20.95536,2255,2024-02-13 19:28:53,52.211983
401,20.861849,2256,2024-02-13 19:28:54,52.190491
717,20.9217591,2257,2024-02-13 19:28:55,52.1969205
523,20.9749899,2258,2024-02-13 19:28:55,52.2184919
136,20.9677962,2259,2024-02-13 19:28:54,52.2443755
L20,21.0779945,25181,2024-02-13 19:28:51,52.2680711
L20,21.4637581,25183,2024-02-13 06:11:32,52.1329718
L22,21.3100065,25184,2024-02-13 19:28:52,52.1566946
L20,21.4834293,25185,2024-02-13 17:33:33,52.1323533
L51,21.2637376,25188,2024-02-13 19:28:54,52.1054225
L22,21.244453,25189,2024-02-13 18:03:50,52.0828761
190,21.0885858,3400,2024-02-13 19:28:52,52.3030595
112,21.032953,3401,2024-02-13 19:28:49,52.296716
520,21.0468818,3402,2024-02-13 19:28:52,52.2636193
245,21.112504,3403,2024-02-13 19:28:54,52.2808943
518,21.0484648,3404,2024-02-13 19:28:50,52.2645598
509,20.9764065,3405,2024-02-13 19:28:52,52.314899
190,20.926265,3406,2024-02-13 19:28:44,52.234018
190,21.0408615,3407,2024-02-13 19:28:52,52.2572208
527,21.047362,3408,2024-02-13 19:28:51,52.2636206
127,20.963184,3409,2024-02-13 19:28:53,52.2168131
731,20.93778,3410,2024-02-13 19:28:52,52.3948278
509,20.9409156,3411,2024-02-13 19:28:53,52.3292511
145,21.0525091,3412,2024-02-13 19:28:50,52.2922206
